,class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
280,0,42996,na,2130706434,378,0,0,0,0,0,0,13586,1045342,1270542,69016,620,0,1112958,0,0,0,0,0,2113066,1795016,395946,259310,0,0,0,0,838,276,0,0,0,0,0,0,188352,702694,1508060,0,1658,218,388,796,29542,2365742,762,0,0,0,452906,728392,331088,244874,159686,127614,111196,205100,38248,2,2509606,3028,2640,3708,2,1112958,32348,190830,202922,179680,197580,na,na,na,na,na,na,12600,42995.43,2509606,2509606,2505736,16917.0,2378,4410,83720,2399106,1209600,57440,4,98,0,2193485.76,0,203648.64,0,314,0,0,0,222116,1449230,643200,69312,12352,2824,72,0,10,2509606,na,4524,550,29318,117782,61584,1312932,848074,24164,178,0,792,1472,2144652,936686,0,5790,0,22,2209930,1936,188,0,0,0,0,0,0,0,0,21062,17550,9446,0,0,50986,9434,6583340,680754,0,0,0,0,3780490,1031.48,1364,219516,266802,227478,123914,261258,366410,690560,165204,77220,744,0,0
281,0,70158,na,612,476,0,0,0,0,0,42146,2470544,1415792,165862,8620,0,0,1794682,0,0,0,87942,135444,3507218,3074698,901010,415220,0,0,0,0,212,928,0,0,0,0,0,0,0,1632008,2470956,0,2570,1152,2258,5574,327612,3763778,20,0,0,0,739864,1612316,767476,359766,189450,121856,89952,98358,104596,19330,4497394,884,108,564,6,1794682,55032,471816,425478,222940,236740,261940,na,na,na,na,na,168760,70157.1,4497394,4497394,4494326,24285.0,2356,78962,856140,4103322,1209600,145470,0,66,0,3605030.4,0,492882.24,8,586,0,496,772808,2379250,759612,166780,19850,4050,118,0,308,330,4497394,na,5398,968,316674,202048,2587934,988830,1112,0,0,0,280,1356,3534818,289584,0,860,0,0,3626164,4226,744,0,0,0,0,0,0,0,0,31952,29752,11618,9370944,1198350,158800,22522,8624100,998234,63000,86040,0,0,54157110,1873.78,2270,528142,611028,359110,134218,252794,262922,359886,1513298,81518,48,0,0
282,0,10,na,12,4,0,0,0,0,0,0,58,1352,3086,0,0,0,1558,0,0,0,0,0,6098,4796,18224,20,0,0,0,0,24,4,0,0,0,0,0,0,0,0,4496,0,1154,16,30,20,24,3252,0,0,0,0,3330,198,156,190,20,12,66,46,450,28,24342,0,2,2,0,1558,126,17200,974,na,na,na,na,na,na,na,na,18040,10.34,24342,24342,27038,24,0,2340,24180,4496,1209600,228,0,8,0,1528.32,0,1814.4,na,na,0,0,0,1250,2574,672,0,0,0,0,0,4,24342,na,1162,8,12,14,1078,1758,464,0,0,0,6,6,1314,142,58,2,0,0,1714,28,86,0,0,0,0,0,0,0,0,110,0,0,246,190,72,16,80,8,0,8,0,0,0,na,na,3116,1134,50,18,24,28,42,84,0,0,0,0
283,0,1452,0,52,32,0,0,0,0,0,164,37530,101072,9282,0,0,0,68964,0,0,0,2776,5050,143238,131884,26562,5476,0,0,0,0,54,86,0,0,0,0,0,0,0,21792,126256,0,2540,124,92,126,428,139936,1996,2806,0,0,91496,20536,13442,8812,5414,3612,2032,2584,118,2,172726,36,62,36,0,68964,1458,11342,14878,na,na,na,na,na,na,na,na,25360,1451.87,172726,172726,169938,551.0,4,16634,171540,148268,1209600,2478,0,16,0,75048.96,14700.48,56399.04,0,40,0,124,12244,29312,44678,44256,17260,142,32,0,6,12,172726,0,2446,118,8088,11382,14670,24392,82160,4688,102,2,56,200,75794,26680,0,78,0,0,78646,306,234,400,14926,0,0,0,0,0,0,1216,296,40,0,0,1618,282,2380,238,0,0,0,0,451910,306.08,234,74322,13162,4324,2446,4550,6078,5684,37412,70,0,0,0
284,0,39812,na,298,282,0,0,0,0,0,0,166,273660,1695948,1073072,102496,12292,1416528,176672,0,0,0,0,2697440,2312622,591408,336186,0,0,0,0,532,208,0,0,0,0,0,61264,810588,1366652,919130,0,2636,1540,1576,70604,2167676,910850,2750,2,0,0,1119622,739258,218026,168256,145996,151888,298266,316322,0,0,3289670,1204,810,598,20,1416528,40812,237098,353244,162180,318900,na,na,na,na,na,na,103720,39812.47,3289670,3289670,3258662,21866,856,82714,863580,3157634,1209600,100468,4,76,0,2468661.12,0,686804.16,0,0,0,0,0,37128,675472,1679998,710760,49548,4530,198,0,6,3289670,na,4388,466,88942,309128,219482,1781312,735958,17794,164,0,460,472,2484056,126592,0,2118,0,22,2499930,2342,342,0,0,0,0,0,0,0,0,23738,49590,8642,0,0,101686,20312,59240,9816,27966,9290,0,0,4567460,1046.44,1172,713636,542054,365708,170084,311082,265824,199232,145796,405974,38244,0,0
285,0,10,na,2,2,0,0,0,0,0,0,900,2632,864,0,0,0,1294,0,126,0,174,288,9578,8440,4618,120,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4396,0,910,2,10,10,58,3406,0,0,0,0,2886,678,96,184,90,122,68,266,6,0,14380,0,0,0,0,1294,78,3726,888,na,na,na,na,na,na,na,na,4520,9.15,14380,14380,20344,18,612,1382,14240,4396,1209600,184,0,0,0,1863.36,0,1650.24,na,na,0,0,282,3014,162,668,270,0,0,0,2,10,14380,na,904,2,22,6,712,890,1576,284,0,0,0,0,1382,102,0,14,0,0,2142,24,66,0,0,0,546,0,0,0,0,102,0,0,0,0,18,6,960,810,0,0,0,0,0,na,na,2672,1558,56,16,58,36,0,0,0,0,0,0
286,0,1612,0,2130706432,6,0,0,0,0,0,1750,3058,11246,0,0,0,0,na,na,na,na,na,na,na,na,na,na,0,na,na,na,8,2,0,0,0,0,0,0,0,6076,9978,0,148,114,422,468,1452,2448,8260,274,2468,0,14642,842,282,130,88,44,18,6,2,0,na,2,0,10,0,na,na,na,na,na,na,na,na,na,na,na,na,na,1611.22,na,na,23348,28,0,na,na,16084,na,572,0,0,0,88270.08,2675.52,41346.24,22,42,0,878,3820,10590,710,48,8,0,0,0,0,0,na,0,74,8,14,1098,5744,8434,682,0,0,0,6,4,5722,0,0,0,0,0,5722,76,18,0,10,0,0,0,0,0,0,na,0,0,0,0,290,50,12360,1242,0,0,0,0,33490,33.94,34,11232,3818,520,178,210,34,16,46,0,0,0,0
287,0,178,0,24,18,0,0,0,0,0,0,26,17252,10618,0,0,0,12914,0,38,0,0,0,29814,21100,244004,1756,0,0,0,0,6,14,0,0,0,0,0,0,0,0,27896,0,1578,1362,1888,2864,718,14262,5224,0,0,0,17484,4426,2890,1432,642,622,174,84,104,38,273870,8,8,60,0,12914,626,236404,7434,na,na,na,na,na,na,na,na,243400,177.72,273870,273870,267756,107.0,18,26920,273060,28008,1209600,976,36,12,0,14481.6,0,12349.44,52,88,0,0,0,6830,17448,2990,502,116,10,0,2,18,273870,0,1342,48,310,884,1056,7068,15098,1972,118,0,30,88,14220,4826,0,0,0,0,16268,232,78,0,0,0,0,0,0,0,0,626,20,2,3480,1458,404,88,480,126,0,46,0,0,0,181.9,118,14170,6618,1034,336,272,442,3574,1450,0,0,0,0
288,0,49488,na,362,322,0,0,0,0,0,510,221458,1221340,1307174,482488,14276,2422,1439526,0,0,0,3422,5924,2968692,2647066,408392,265566,0,0,0,0,558,190,0,0,0,0,0,62088,1286358,1692180,209042,0,1758,354,606,7860,1488968,1744624,5498,0,0,0,1037798,757182,332996,267992,223580,210728,323574,95818,0,0,3381124,8,300,352,14,1439526,37018,231440,174256,128280,157320,na,na,na,na,na,na,115880,49487.29,3381124,3381124,3387446,21267.0,90,92504,954040,3249668,1209600,107644,0,104,0,2926263.36,0,321332.16,0,0,0,0,19452,655936,1097794,1218900,241558,13454,2446,128,82,94,3381124,na,4228,542,22768,178872,76948,1890190,1027928,48070,122,0,542,586,2952236,111272,0,51816,0,0,2957602,1726,276,0,0,0,0,0,0,0,0,19898,46474,8196,0,0,112306,17520,13340,1746,0,0,0,0,10850810,1181.88,1258,340862,620942,521036,272628,541254,469960,265436,118632,98002,916,0,0
289,0,145244,na,na,na,na,na,0,0,1548,323848,3815220,9585966,4700534,366076,762,0,6106374,0,286,na,114846,216136,14622468,12897234,4561718,1742928,na,0,0,0,na,na,0,0,0,0,0,0,0,3487396,15306558,0,19036,5074,7954,14052,2004246,16743526,62,4,0,0,9459672,4366760,1581248,958366,650322,469162,407338,528082,229770,143234,19303848,na,na,na,na,6106374,325932,1525000,3030200,340000,379420,353980,279520,332020,400980,305100,231920,324300,145244.62,19303848,19303848,na,59011.0,na,na,1108760,na,1209600,na,na,na,na,10984549.44,1831653.12,5961865.92,na,na,0,24452,379392,2139654,6527202,7867306,1712904,129384,13428,232,na,na,19303848,na,23902,4992,1385710,6807174,1657566,6138594,2717368,58642,6,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,121030,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8003812,4535954,2065394,726692,976712,635942,600194,1238542,10712,0,na,na
290,0,18,0,22,20,0,0,0,0,0,0,22,1672,4480,0,0,0,3290,0,0,0,0,0,8012,5476,4326,630,0,0,0,0,20,14,0,0,0,0,0,0,0,1680,4494,0,118,60,84,460,690,1562,3200,0,0,0,4498,476,156,70,94,78,436,174,34,158,12380,4,4,0,0,3290,188,2098,2196,na,na,na,na,na,na,na,na,4180,17.24,12380,12380,14404,27.0,0,1088,12120,6242,1209600,358,2,2,0,2462.4,0,2679.36,2,14,0,0,0,1230,3490,1044,400,10,0,0,6,14,12380,0,1122,24,24,98,108,1552,2684,550,12,0,40,34,2898,48,0,64,0,0,2900,62,54,0,0,0,0,0,0,0,0,194,0,0,0,0,70,18,5160,506,0,6,0,0,0,0.94,52,3956,1732,188,52,52,74,70,50,0,0,0,0
291,0,28,na,na,na,0,0,0,0,0,0,162,3666,7686,0,0,0,3896,0,88,na,0,0,15748,12534,5690,776,0,0,0,0,0,0,0,0,0,0,0,0,7652,2486,1376,0,1432,26,44,24,40,9948,0,0,0,0,9866,706,110,174,110,72,476,0,0,0,21490,0,8,0,0,3896,302,2554,3110,0,0,0,0,0,0,0,0,5480,28.34,21490,21490,na,30,80,na,21220,na,1209600,0,na,na,na,4519.68,0,5398.08,na,na,0,0,0,1962,8780,732,40,0,0,0,na,0,21490,na,1384,20,38,216,404,2366,5978,1102,6,0,na,na,na,na,na,na,na,na,na,76,44,na,na,na,na,na,na,na,na,244,0,4,0,0,220,66,13320,1632,0,0,0,0,na,na,na,7324,3376,672,50,62,28,2,0,0,0,0,0
292,0,36,6,2130706440,42,0,0,0,0,0,0,360,22420,4736,0,0,0,6442,0,0,0,0,0,34714,30386,20260,868,0,0,0,0,50,22,0,0,0,0,0,0,0,64,27452,0,1706,108,202,976,1030,3384,20110,0,0,0,24362,1278,434,204,140,144,274,310,172,198,55016,6,16,0,0,6442,368,16830,3282,na,na,na,na,na,na,na,na,20020,35.5,55016,55016,55340,52,0,5370,54440,27614,1209600,806,2,4,0,5285.76,0,22531.2,4,116,0,0,244,11062,14122,1274,812,2,0,0,0,34,55016,0,1354,102,1018,1132,1382,11808,8164,2494,62,0,48,36,5034,156,0,8,0,0,5880,92,92,0,0,0,0,0,0,0,0,502,0,0,4438,710,246,82,15120,1862,27562,54,0,0,0,16.78,254,22646,4082,514,76,106,68,24,0,0,0,0,0
293,0,30068,na,0,na,0,0,0,0,0,0,106220,437934,959178,399988,656,0,955624,0,0,0,0,0,1792706,1678554,200582,86224,0,0,0,0,0,0,0,0,0,0,0,11328,398644,1376266,117738,0,3534,2768,5794,38272,1254852,595560,3192,4,0,0,675346,283948,160640,116216,90084,89480,149368,198304,118746,21844,1993686,16,10,26,104,955624,17338,110600,89480,131740,1310700,1310700,1310700,1310700,1310700,1310700,1310700,64960,30068.74,1993686,1993686,1974846,14874,362312,76182,779800,1903976,1209600,0,na,na,na,1744459.2,0,154580.16,na,na,0,0,9468,187880,616982,880094,190176,15740,3468,168,na,0,1993686,na,2894,366,86692,72968,325024,1321584,89694,4754,0,0,na,na,na,na,na,na,na,na,na,1206,96,0,0,0,0,0,0,0,0,9312,19718,3542,0,0,56706,8050,4303140,728710,0,17816,0,0,2235870,na,na,165836,363682,276324,129100,331414,356728,127864,86834,65794,400,0,0
294,0,38740,na,50,50,0,0,0,0,0,0,262706,877000,1103214,132922,9370,528,1052556,0,0,0,9182,13154,2073946,1789842,408608,262296,0,0,0,0,120,60,0,0,0,0,0,45812,1459950,674628,205350,0,934,172,454,49734,1490114,843556,776,0,0,0,750124,545404,200096,139784,108952,93486,131488,392462,23938,6,2492024,346,104,610,10,1052556,33260,246000,161758,213940,178660,na,na,na,na,na,na,12880,38740.29,2492024,2492024,2495284,17860,9158,5200,69280,2385740,1209600,72008,0,58,0,2089110.72,0,295357.44,0,0,0,0,106990,334992,918988,867690,144608,9980,2360,132,84,146,2492024,na,2570,348,70634,140198,150130,1547010,457378,17330,142,0,102,132,1971120,125530,0,136,0,18,2108356,1028,258,0,0,0,0,0,0,0,0,17224,45704,7596,0,0,79912,13878,208080,101542,0,0,0,0,0,673.36,690,314742,402602,315310,149956,256816,186952,178368,158650,406624,15720,0,0
295,0,27078,na,0,na,0,0,0,0,0,0,494,125566,1281942,374230,2164,0,898264,0,278,na,0,0,1634564,1471650,268204,128720,0,0,0,0,0,0,0,0,0,0,0,14732,848982,686108,234574,0,4626,2008,2860,6474,1049964,718448,16,0,0,0,786200,244230,153102,117638,102886,115062,175774,82278,7194,32,1902978,138,268,364,68,898264,20604,152208,113960,190500,0,0,0,0,0,0,0,74020,27078.42,1902978,1902978,na,11655.0,80252,na,689320,na,1209600,0,na,na,na,1640390.4,0,140278.08,na,na,0,0,0,3934,607188,1060028,100596,10188,2388,74,na,0,1902978,na,2718,254,56758,66974,115524,1370458,168156,3554,0,0,na,na,na,na,na,na,na,na,na,1008,88,na,na,na,na,na,na,na,na,12198,25124,4950,3258680,1185668,57904,7518,3739000,460852,0,7752,0,0,na,na,na,149082,327928,286082,187150,539960,189854,62152,24490,17628,70,0,0
296,0,39140,na,266,198,0,0,0,0,0,0,2594,352234,1656226,434708,9304,0,1080988,0,0,0,0,0,2396496,2187662,933966,174450,0,0,0,0,278,78,0,0,0,0,0,48402,898552,1150046,358066,0,3908,4714,8064,43576,1336652,1055796,2356,0,0,0,783170,646554,276728,200894,154184,123294,139234,130986,22,0,3330632,60,132,138,0,1080988,24506,812892,120500,233580,361520,na,na,na,na,na,na,335920,39139.18,3330632,3330632,3333478,15394,1228,89118,908100,2455066,na,61398,0,120,0,2120457.6,0,332218.56,0,0,0,0,0,115578,992162,1204394,132414,8760,1714,44,8,12,3330632,na,3602,332,19930,159572,109624,1266130,882464,13304,108,0,382,204,2095690,71620,14,12146,0,0,2136130,1226,138,0,0,0,0,0,0,0,0,12164,27778,5928,0,0,59806,10302,38240,9684,0,0,0,0,0,740.44,710,346362,359826,307586,146488,319524,303602,292996,254986,115302,8394,0,0
297,0,4210,0,102,na,0,0,0,0,2412,157656,112920,20994,3814,0,0,0,105092,0,0,0,64348,81556,225634,265664,54066,7756,2,0,0,0,38,34,0,0,0,0,0,0,0,149002,148794,0,1894,134,122,152,170,78064,59992,157070,198,0,125354,52604,46060,30024,15614,10812,7944,8516,850,18,344246,8,52,234,0,105092,2966,27514,26362,na,na,na,na,na,na,na,na,52780,4209.32,344246,344246,345436,1116,5366,33572,342800,298190,1209600,0,na,na,na,221548.8,0,74465.28,2,62,0,30178,94906,51434,80476,40398,342,62,0,0,na,0,344246,0,2066,136,180,20692,23244,71482,170692,9304,0,0,na,na,na,na,na,na,na,na,na,538,90,0,0,0,0,0,0,0,0,2972,528,106,23862,6414,8818,1524,291880,35246,294,978,0,0,3209310,577.44,310,78530,39966,25086,8994,18718,25212,30186,70144,960,0,0,0
298,0,58338,na,678,548,0,0,0,0,0,0,16198,892672,2398632,365050,33048,3642,1894714,0,0,0,0,0,3224130,2744140,698596,387542,0,0,2434,0,2222,440,0,0,0,0,0,73256,1836902,1000300,798784,0,2324,1212,1884,67536,2982848,653402,36,0,0,0,1198600,750700,297740,228214,175466,157450,205546,688354,7170,2,3923676,770,1938,1400,2,1894714,65634,409572,286462,201680,207420,229820,na,na,na,na,na,50840,58338.25,3923676,3923676,3926702,29652,22158,23208,284440,3709242,1209600,115924,0,162,0,3430997.76,0,275554.56,0,0,0,0,364,137564,1597344,1638800,307914,21600,5394,262,148,156,3923676,na,5676,722,89832,163390,176452,2833702,416604,22742,122,0,1070,1298,2243978,350472,20,24388,0,0,3462826,2430,358,0,0,0,0,0,0,0,0,36896,68238,12568,0,0,130404,23544,2314540,335048,1433522,7694,0,0,19385250,1461.06,1694,300678,725856,592748,280396,549908,553554,526218,134116,45536,232,0,0
299,0,514,na,48,36,0,0,0,0,0,302,33898,10370,2286,0,0,0,18756,0,0,0,1996,2944,40730,37096,11418,2304,0,0,0,0,16,44,0,0,0,0,0,0,0,21570,25286,0,1270,20,66,42,548,44868,8,8,16,10,20478,11264,9794,3072,1094,460,554,140,0,0,54200,4,0,18,0,18756,652,4798,6582,na,na,na,na,na,na,na,na,11180,514.7,54200,54200,55424,178,0,5218,53840,46856,1209600,1546,0,2,0,30473.28,0,15105.6,0,30,0,306,20484,20810,4382,492,364,18,0,0,6,46,54200,na,1384,22,130,2364,1906,12982,25510,2546,12,0,40,102,30172,11792,0,0,0,0,31304,164,130,0,0,0,0,0,0,0,0,410,20,2,0,0,1428,280,720,72,0,0,0,0,0,238,72,16750,8474,4026,1324,1704,1532,622,12424,0,0,0,0
300,0,41732,na,530,460,0,0,0,0,0,0,1298,72404,2050462,691084,81264,7152,1390654,0,0,0,0,0,2401602,1970124,870824,347032,0,0,672,0,500,134,0,0,0,0,0,0,2894180,8332,1152,0,7160,3840,8958,7680,95470,2779906,650,0,0,0,1263246,599946,219532,162504,128026,126268,350738,53404,0,0,3273274,216,1544,296,12,1390654,55704,480230,389354,297600,345800,na,na,na,na,na,na,220180,41731.27,3273274,3273274,3263084,16872,22026,79060,846340,2903664,1209600,98102,0,150,0,2445574.08,0,454097.28,46,786,0,0,0,2966,699556,1572666,558270,57062,12440,704,2550,2612,3273274,na,6724,686,128274,330100,148212,1853494,429882,5858,434,0,1074,356,2385410,109260,0,16164,0,0,2518342,3082,288,0,0,0,0,0,0,0,0,29870,21730,7276,0,0,102180,22820,61660,30784,0,0,0,0,1731310,1582.84,1606,489256,517566,287790,170596,566012,431268,159434,210722,66020,5000,0,0
301,0,762,na,42,22,0,0,0,0,0,0,84,2366,43646,798,0,0,19702,0,0,0,0,0,42720,37614,10510,2846,0,0,0,0,34,22,0,0,0,0,0,0,45594,140,1160,0,1222,16,32,24,172,43826,1602,0,0,0,21152,19388,4468,1286,146,336,118,0,0,0,53248,0,12,66,0,19702,504,5706,4780,na,na,na,na,na,na,na,na,10340,762.59,53248,53248,56930,165.0,120,5160,53100,46894,1209600,1116,2,4,0,39919.68,0,5738.88,0,0,0,0,0,1764,42560,2386,172,6,6,0,0,4,53248,na,1278,20,58,2454,878,4152,36198,1820,36,0,38,90,40272,27502,0,26,0,22,40628,84,30,0,0,0,0,0,0,0,0,282,88,28,0,0,632,162,1340,238,0,0,0,0,0,48.52,56,7634,6128,1326,392,1122,29546,716,14,16,0,0,0
302,0,1274,na,52,na,0,0,0,0,4630,57828,39604,9544,2644,0,0,0,23768,0,0,0,32818,48542,69786,91084,48766,2456,0,0,0,0,164,98,0,0,0,0,0,0,2068,91282,20900,0,124,60,102,106,16404,97454,0,0,0,0,52392,27198,20816,8338,3196,1176,446,618,68,2,151464,4,18,4,0,23768,978,26976,21080,na,na,na,na,na,na,na,na,47700,1273.85,151464,151464,152458,471.0,12278,14878,150280,114250,1209600,0,na,na,na,66893.76,2155.2,43690.56,0,38,744,40608,58068,11140,2452,1032,206,0,0,0,na,0,151464,na,1106,26,8294,11668,17358,75636,162,0,0,0,na,na,na,na,na,na,na,na,na,210,38,0,0,10,2256,0,0,0,0,1470,12,12,7962,1296,1228,288,1349920,159912,48772,64,0,0,270760,78.22,94,47626,10030,4766,3656,15150,11604,7050,14368,0,0,0,0
303,0,61794,na,2130706448,na,0,0,0,0,0,0,3394,406638,2206798,1814554,14214,0,1994550,0,0,0,0,0,3913162,3356478,657972,505816,0,0,0,0,2468,448,0,0,0,0,0,44910,451018,3676624,273046,0,2814,660,1200,203970,3845304,391640,8,2,0,0,1308884,1079456,385442,293430,224678,193458,271360,688890,0,0,4571660,0,38,660,0,1994550,60284,309436,346254,169100,148260,204740,na,na,na,na,na,129600,61794.94,4571660,4571660,4582322,34590,415210,90368,935900,4445598,1209600,0,na,na,na,3735572.16,0,706587.84,0,0,0,0,472,30274,348522,1426426,2415158,213404,9756,1586,na,104,4571660,na,5934,524,297376,472310,296446,1645858,1689582,37350,218,0,na,na,na,na,na,na,na,na,na,2634,162,0,0,0,0,0,0,0,0,32670,42556,22324,0,0,127582,24448,13541120,2899944,0,0,0,0,11402470,1007.26,1368,721744,925648,565708,261082,760738,756544,254792,85180,112676,1486,0,0
304,0,31570,na,664,608,0,0,0,0,0,0,9544,242186,1484470,345828,29370,1498,908424,6016,420,0,0,0,1836188,1527012,403134,272738,0,0,0,0,1570,206,0,0,0,0,0,42202,966712,1082598,21384,0,1744,836,1412,181692,1446524,479632,1056,0,0,0,676950,424510,162484,135994,123944,111528,166918,309578,990,0,2239682,36,16,14,40,908424,28124,197532,203506,234680,na,na,na,na,na,na,na,164420,31569.86,2239682,2239682,2250920,16902,31448,100352,1025920,2112896,1209600,65342,0,50,0,1842893.76,0,268694.4,0,0,0,0,0,45652,535680,1222548,287652,16640,4534,190,10,14,2239682,na,3060,412,45686,141994,84900,1385468,444662,6706,8,0,950,606,1118282,2992,0,198,0,0,1857398,1316,264,0,0,0,0,0,0,0,0,16322,32842,4834,0,0,60088,12016,1728640,389510,0,0,0,0,1569940,868.1,852,281492,456874,315628,146490,253348,168122,137282,100534,234172,18954,0,0
305,0,1332,na,24,14,0,0,0,0,0,25192,51490,17666,3654,0,0,0,37570,0,0,0,12546,17598,74830,74084,31356,4420,0,0,0,0,94,82,0,0,0,0,0,0,370,55280,42352,0,1328,298,478,2022,11494,82382,0,0,0,0,31962,25154,25498,11048,2724,746,254,438,156,22,118810,6,14,22,0,37570,1178,14534,16044,na,na,na,na,na,na,na,na,30280,1331.14,118810,118810,117682,471.0,0,11320,117860,98002,1209600,2024,0,14,0,70326.72,20.16,26545.92,4,66,0,19182,53962,20112,3548,1062,136,0,0,0,2,10,118810,na,1112,36,1252,3372,11980,78492,1758,0,0,0,16,140,70670,34,0,28,0,0,73172,242,262,0,0,0,24,0,0,0,0,1148,170,32,6578,2232,1798,258,3140,350,2,56,0,0,0,137.32,164,28390,9900,6520,3906,12168,18422,12824,5856,16,0,0,0
306,0,808,4,14,na,0,0,0,0,0,0,53564,154418,2706,0,0,0,na,na,na,na,na,na,na,na,na,na,0,na,na,na,78,24,0,0,0,0,0,0,0,3044,207644,0,2504,360,572,926,4414,75512,121576,1790,3034,0,176834,24554,4168,1984,1640,722,406,342,34,4,na,20,12,42,6,na,na,na,na,na,na,na,na,na,na,na,na,na,808.81,na,na,na,348,582,na,na,na,na,0,na,na,na,48287.04,82009.92,79922.88,10,104,0,0,37890,96858,64762,10468,564,118,28,0,na,0,na,0,2184,108,1804,67018,31538,68138,35290,4382,226,0,na,na,na,na,na,na,na,na,na,498,86,na,na,na,na,na,na,na,na,na,12,6,0,0,1608,238,242460,24996,0,0,0,0,na,na,360,156942,19580,4142,1390,1676,9040,8786,9050,82,0,0,0
307,0,60802,na,0,na,0,0,0,0,0,0,1558,627124,2893694,604954,48982,0,1766642,0,0,0,0,0,3577026,3069322,691940,462096,0,0,0,0,0,0,0,0,0,0,0,0,67674,432738,3675900,0,1580,402,612,1784,1475506,2694612,1794,18,4,0,1275112,1128594,569734,380134,220702,155150,355232,91654,0,0,4269418,134,614,914,0,1766642,53020,253964,435856,201300,182560,196680,na,na,na,na,na,106120,60802.18,4269418,4269418,4271718,24474,123982,60470,634860,4176312,1209600,0,na,na,na,3294944.64,0,878837.76,0,0,0,0,0,27840,1668172,2050922,400416,24272,4634,56,na,0,4269418,na,4036,520,146054,755512,196724,2203412,851212,18796,46,0,na,na,na,na,na,na,na,na,na,4514,158,0,0,0,0,0,0,0,0,25814,0,0,0,0,0,0,0,0,0,0,0,0,4156750,1033.74,1254,911908,717722,334222,124610,241040,311998,300750,1181968,51974,120,0,0
308,0,14,na,30,10,0,0,0,0,0,0,22,2874,1866,0,0,0,1520,0,0,0,0,0,4124,2252,3396,504,0,0,0,0,22,42,0,0,0,0,0,0,0,0,4762,0,878,14,14,14,106,3736,0,0,0,0,3252,712,156,198,30,16,80,276,20,22,7524,4,2,0,0,1520,144,1780,1602,na,na,na,na,na,na,na,na,3320,13.85,7524,7524,12316,17.0,0,682,7420,4762,1209600,250,0,6,0,2074.56,0,1843.2,na,na,0,0,0,2226,1874,424,238,0,0,0,0,4,7524,na,848,12,16,28,432,962,2210,252,2,0,26,102,1628,156,0,14,0,0,2338,28,12,0,0,0,0,0,0,0,0,132,0,0,1266,392,52,30,2160,264,7808,26,0,0,0,na,na,2788,1592,304,20,44,8,6,0,0,0,0,0
309,0,11468,na,18,na,0,0,0,0,0,660,108688,462690,233380,1386,0,0,311882,0,0,0,na,18074,na,657810,na,60892,0,0,0,0,0,0,0,0,0,0,0,0,49874,556638,200292,0,1246,452,618,880,54972,746852,878,906,0,0,259388,236736,125556,52978,32370,27800,67464,4512,0,0,851350,358,784,1190,0,na,na,45472,59414,na,na,na,na,na,na,na,na,102260,11467.36,851350,851350,853770,4635.0,117768,83230,847620,806804,1209600,0,na,na,na,693528.96,0,111446.4,0,100,0,1152,69202,173182,326268,187550,44270,3774,1230,176,na,62,851350,na,3000,340,22302,37866,19160,129620,543186,48282,3034,14,na,na,na,na,na,na,na,na,na,840,102,0,0,0,0,0,0,0,0,5826,0,0,0,0,0,0,0,0,0,0,0,0,1467370,714.08,722,121082,158610,119340,65020,62174,191132,61382,25870,2194,0,0,0
